Unique_ID,ID_No,AnnPer,Functional group,CSR,Family,Name,Host No Host,R.Nodes.1,C.R.Nodes.1,R.Nodes.2,C.R.Nodes.2,R.Nodes.3,C.R.Nodes.3,R.Nodes.4,C.R.Nodes.4,R.Nodes.5,C.R.Nodes.F,Leaf.1,Leaf.2,Leaf.3,Leaf.4,Leaf.5,L.leaf,Width.1,Width.2,Width.3,Width.4,Width.5,W.width,Height.1,Height.2,Height.3,Height.4,Height.5,H.height
982,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,4,4,10,14,22,36,0,36,5.9,6.6,4.7,3.5,0,6.6,13.6,23.4,29.7,30.9,0,30.9,14.9,28.4,27.3,39.7,0,39.7
983,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,1.8,0,0,0,0,1.8,2.9,0,0,0,0,2.9
984,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,2.6,5.1,0,0,0,0,5.1,9.4,0,0,0,0,9.4
985,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,1,1,9,10,0,10,3,4,4.3,3.3,0,4.3,6.6,7.7,17.1,14.9,0,17.1,8,14.2,24.7,23.7,0,24.7
1297,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,1,1,0,1,1.1,1.8,4.2,3.6,0,4.2,2.7,4,9,12.3,0,12.3,4,5,10.5,9.8,0,10.5
1298,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,0,0,0,0,3.6,4.2,3.7,0,0,4.2,8.3,9.4,6.9,0,0,9.4,10.6,14.9,17.1,0,0,17.1
228,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,2,2,2,4,0,4,3.9,5.3,4.3,0,0,5.3,9.4,10.1,10.1,0,0,10.1,10,16.6,24.2,0,0,24.2
229,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,5.6,2.5,0,0,0,5.6,12.5,11.9,0,0,0,12.5,9.9,8.9,0,0,0,9.9
230,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,3.2,5.6,0,0,0,5.6,7.3,12.3,0,0,0,12.3,8.7,13.3,0,0,0,13.3
231,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,1.8,4.6,0,0,0,0,4.6,6.7,0,0,0,0,6.7
232,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,2.5,2.7,3.1,1.4,0,3.1,5.6,5.1,5.2,4.6,0,5.6,6.5,9.2,12,10.9,0,12
233,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9.6,0,0,0,0,9.6,8.8,0,0,0,0,8.8
234,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,2.6,6.2,0,0,0,0,6.2,7.3,0,0,0,0,7.3
235,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,3.5,3.6,3,0,0,3.6,7.6,8.7,14.6,0,0,14.6,7.1,9.3,12.3,0,0,12.3
236,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,4.9,5.6,3.7,0,0,5.6,11.1,10.5,9.1,0,0,11.1,7,8.1,14.9,0,0,14.9
237,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,1.8,2.6,0,0,0,2.6,4.7,5.4,0,0,0,5.4,4.4,4.1,0,0,0,4.4
238,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,1,1,1,2,0,2,0,2,5.5,6,4.2,0,0,6,12.3,10.4,19.5,0,0,19.5,14.2,19.1,20.5,0,0,20.5
239,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,7,7,3,10,0,10,4,5.9,4.1,0,0,5.9,9,13.8,27.2,0,0,27.2,8.5,19.4,42,0,0,42
240,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,4,4,0,4,2.9,3.5,4.4,0,0,4.4,6.9,8,11.7,0,0,11.7,10,11.7,17.4,0,0,17.4
241,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,3,3.6,2.2,0,0,3.6,6,7.4,7.4,0,0,7.4,5.9,8,5.7,0,0,8
242,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,6,6,0,6,0,6,0,6,2.2,2.1,0,0,0,2.2,5.1,5.4,0,0,0,5.4,5.2,8.4,0,0,0,8.4
243,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,2.1,5,0,0,0,0,5,4.1,0,0,0,0,4.1
244,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,2.9,6.3,0,0,0,0,6.3,10.9,0,0,0,0,10.9
245,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,3,3.5,1.8,0,0,3.5,6.8,8.3,5.1,0,0,8.3,9,9.8,6.9,0,0,9.8
246,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,1.5,2.7,2.5,0,0,2.7,5.1,4.8,5.3,0,0,5.3,3.2,5.2,5.9,0,0,5.9
247,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,2.2,2.3,2.4,0,0,2.4,4,5.1,6.5,0,0,6.5,5.1,6.1,4.9,0,0,6.1
248,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,1.7,3.2,0,0,0,3.2,4.1,6.7,0,0,0,6.7,5.5,7.6,0,0,0,7.6
249,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,1.1,2.5,0,0,0,0,2.5,3.4,0,0,0,0,3.4
949,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,1.7,3.9,4.9,2.1,0,4.9,4.6,7.9,16.3,8.7,0,16.3,6.3,6.8,14.7,16.5,0,16.5
950,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,5,0,0,0,0,5,5.2,0,0,0,0,5.2
951,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,2.1,2.9,0,0,0,2.9,4.6,5,0,0,0,5,3.1,4.2,0,0,0,4.2
952,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,4,4,0,4,2.1,3.7,4.4,3.5,0,4.4,4.8,7.7,16.5,17,0,17,3.6,7.7,18.9,21.5,0,21.5
953,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,2,2,0,2,4.9,5.3,3,0,0,5.3,10.9,8.8,9.3,0,0,10.9,8.1,14.8,16,0,0,16
954,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,4,3.8,0,0,0,4,8.8,8.3,0,0,0,8.8,7.8,8.3,0,0,0,8.3
955,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,2.3,2.6,0,0,0,2.6,5.2,6.4,0,0,0,6.4,5.1,7.8,0,0,0,7.8
1299,26,Per,Forb,S,Cistaceae,Helianthemum nummularium,Host,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,3.8,6.9,0,0,0,0,6.9,10.2,0,0,0,0,10.2
206,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,1,1,2,3,1.8,3.1,2.9,3.9,0,3.9,3.5,4.8,6.1,7.8,0,7.8,3.4,5.9,9.7,26.2,0,26.2
207,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4.5,0,0,0,0,4.5,6.6,0,0,0,0,6.6
208,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.2,1.4,0,0,0,1.4,3.5,3.2,0,0,0,3.5,3,3.1,0,0,0,3.1
209,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.6,1.7,0,0,0,1.7,4.5,3.6,0,0,0,4.5,3.6,3.6,0,0,0,3.6
210,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2.5,3.9,3.9,0,0,3.9,6.3,7.9,5.9,0,0,7.9,6.3,6,13.2,0,0,13.2
211,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.8,1.4,0,0,0,1.8,3.3,3.6,0,0,0,3.6,5.1,5.9,0,0,0,5.9
212,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2,2.9,0,0,0,2.9,5.8,6.9,0,0,0,6.9,5,7,0,0,0,7
213,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2,2.9,0,0,0,2.9,5.5,5,0,0,0,5.5,5.5,7.9,0,0,0,7.9
214,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2.3,2.4,0,0,0,2.4,5.9,11.7,0,0,0,11.7,7.2,11.7,0,0,0,11.7
215,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.7,2.4,0,0,0,2.4,4,5.8,0,0,0,5.8,3.6,5.8,0,0,0,5.8
216,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.7,2.3,0,0,0,2.3,4.4,4,0,0,0,4.4,4.7,3.7,0,0,0,4.7
217,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,3,5.9,6.9,0,0,0,6.9,6.4,7.8,0,0,0,7.8
218,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,3.1,6.9,0,0,0,0,6.9,5.7,0,0,0,0,5.7
219,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,1,1,0,1,0,1,2.5,3.9,5.3,0,0,5.3,6.6,7.8,9.4,0,0,9.4,6.1,12.7,33,0,0,33
220,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.2,1.6,1.8,0,0,1.8,3.3,3.4,3.1,0,0,3.4,4.1,4.1,5,0,0,5
221,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6.3,0,0,0,0,6.3,7.2,0,0,0,0,7.2
222,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,3.5,2.7,0,0,0,3.5,6.8,5.9,0,0,0,6.8,8.1,9.1,0,0,0,9.1
223,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,1,1,0,1,0,1,4.5,4.5,3.1,0,0,4.5,9.4,9.8,7.5,0,0,9.8,11.6,16.1,28.1,0,0,28.1
224,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2.4,2.6,0,0,0,2.6,5.3,4.5,0,0,0,5.3,3.2,4,0,0,0,4
225,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.6,2.1,0,0,0,2.1,5,4.9,0,0,0,5,6,6.6,0,0,0,6.6
226,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,1.8,3.4,0,0,0,0,3.4,6.9,0,0,0,0,6.9
227,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,3.3,2.1,0,0,0,3.3,7.1,3.6,0,0,0,7.1,8.1,8.1,0,0,0,8.1
961,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,1,1,35,36,12,48,0,48,5.3,6.8,6.5,0,0,6.8,11.7,25.8,57.4,0,0,57.4,12,35.6,107.6,0,0,107.6
962,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,4,4,23,27,0,27,3.8,0,4.4,4.5,0,4.5,7.4,0,24.9,27.2,0,27.2,10,0,57.4,83.9,0,83.9
963,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.9,2.3,2.1,0,0,2.3,4.9,4.9,4.3,0,0,4.9,5.9,7.1,6.1,0,0,7.1
964,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2.3,2.8,0,0,0,2.8,4.3,3.1,0,0,0,4.3,5,4.9,0,0,0,5
965,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2,2.4,0,0,0,2.4,4.1,5.4,0,0,0,5.4,5,5.4,0,0,0,5.4
1300,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,2.2,2.2,0,0,0,2.2,4,5.4,0,0,0,5.4,4.7,4.6,0,0,0,4.7
1301,27,Per,Grass,CSR,Poaceae,Holcus lanatus,Host,0,0,0,0,0,0,0,0,0,0,1.5,1.3,1.4,0,0,1.5,2.8,3.2,3.3,0,0,3.3,4.1,5.4,4.4,0,0,5.4
480,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,4,4,0,4,1.7,1.7,4,2.9,0,4,3.8,5,18.2,20.4,0,20.4,4.4,6.7,13.7,14.9,0,14.9
481,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,3,3,5,8,0,8,3.2,3.5,4.7,0,0,4.7,6,9.2,13,0,0,13,5.3,13.3,20.9,0,0,20.9
482,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,1,1,1,2,0,2,2.2,3.5,4,3.7,0,4,4.8,6.5,8.9,6.7,0,8.9,6.7,7.6,23,25.6,0,25.6
483,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.3,2.1,0,0,0,2.1,3.2,4.5,0,0,0,4.5,2.1,3.9,0,0,0,3.9
484,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,2,2,3,5,0,5,0,5,4.8,4.9,0,0,0,4.9,9.4,8.8,0,0,0,9.4,10.1,24.2,0,0,0,24.2
485,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,4,4,4,8,0,8,4.8,4.9,4.3,0,0,4.9,7.3,9.1,16,0,0,16,8,12.8,41.7,0,0,41.7
486,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,2,2,28,30,9,39,0,39,4.5,5.9,5.1,0,0,5.9,9.3,35.6,62.2,0,0,62.2,11.8,35.6,82.8,0,0,82.8
487,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,1,1,0,1,0,1,2.9,2.7,4.9,0,0,4.9,5.8,7.3,12.3,0,0,12.3,8.3,18.2,16.5,0,0,18.2
488,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,0,0,0,0,3.9,4.2,0,0,0,4.2,6.7,7.5,0,0,0,7.5,10.1,15.1,0,0,0,15.1
489,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,1,1,2,3,0,3,3,3.8,3.6,0,0,3.8,4.2,7.4,6.5,0,0,7.4,5.6,9.6,23.8,0,0,23.8
490,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,4,4,13,17,0,17,0,17,6.8,6.9,4.4,0,0,6.9,13.9,23,28,0,0,28,14.3,38.1,62.7,0,0,62.7
491,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,2,2,0,2,0,2,3.6,4,3.2,0,0,4,7.1,11.5,21.2,0,0,21.2,9.9,14.6,25.8,0,0,25.8
492,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,0,0,0,0,3.7,2.8,0,0,0,3.7,6.4,10.4,0,0,0,10.4,9.7,13.5,0,0,0,13.5
493,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,3,3,0,3,0,3,3.4,4.2,5.4,0,0,5.4,7.1,10.7,10.5,0,0,10.7,6,12.2,24.9,0,0,24.9
494,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2.9,3.3,0,0,0,3.3,6.4,7.4,0,0,0,7.4,7,10.9,0,0,0,10.9
495,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,1,1,2,3,1,4,0,4,7.2,8.2,0,0,0,8.2,16.4,31.9,0,0,0,31.9,16.5,44.5,0,0,0,44.5
496,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,0,0,0,0,3.8,3.7,2.3,0,0,3.8,7.8,11.6,4.8,0,0,11.6,9.1,19,16.2,0,0,19
497,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,4,4,0,4,0,4,2.2,3.3,3.8,0,0,3.8,4,6.4,18.3,0,0,18.3,4.2,8,25.7,0,0,25.7
498,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,5,5,0,5,0,5,4.6,4.4,3.2,0,0,4.6,9,12,15.5,0,0,15.5,9.9,23,39.6,0,0,39.6
499,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,0,0,0,0,4.6,4.5,0,0,0,4.6,8.1,12.4,0,0,0,12.4,12.6,15.9,0,0,0,15.9
500,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,2,2,3,5,0,5,3.4,6,5.7,0,0,6,7.5,11.7,10.1,0,0,11.7,5.5,18.9,34.4,0,0,34.4
501,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,5,5,0,5,0,5,4.6,5,2.5,0,0,5,9.3,11.2,6.8,0,0,11.2,9.8,31.2,48.5,0,0,48.5
1006,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,3,3,7,10,0,10,3.6,5.1,4.8,0,0,5.1,7.3,10.3,19,0,0,19,5.2,10.2,39.9,0,0,39.9
1007,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,2,2,18,20,0,20,0,20,6.4,6.6,0,0,0,6.6,13.1,22.6,0,0,0,22.6,10,46.4,0,0,0,46.4
1008,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,7,7,0,7,1,2,4.6,3.9,0,4.6,3.6,4,16.1,25.2,0,25.2,3.2,4.6,25.5,40.6,0,40.6
1009,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,0,0,0,0,0.7,1.6,2.9,1.3,0,2.9,2.3,2.8,5.6,3.7,0,5.6,2.6,3.4,7.6,11.3,0,11.3
1010,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2,2.5,0,0,0,2.5,3.8,5.4,0,0,0,5.4,6.8,5.4,0,0,0,6.8
1302,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,3,3,0,3,2.2,2.5,4.9,4.2,0,4.9,3.6,5.2,15.1,17.6,0,17.6,4.5,6,30.8,27.3,0,30.8
1303,28,Ann,Grass,,Poaceae,Hordeum vulgare,Host,0,0,0,0,0,0,1,1,0,1,1.2,2.6,2.7,0,0,2.7,3,5.5,5.1,0,0,5.5,6.1,5.8,12.7,0,0,12.7
606,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.7,2.8,3.3,0,0,3.3,5.6,5.5,6.1,0,0,6.1,6.3,8.1,7.6,0,0,8.1
607,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.4,2.3,0,0,0,2.4,4.1,4.5,0,0,0,4.5,4.7,4.5,0,0,0,4.7
608,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.8,2.8,2.8,0,0,2.8,5.9,5.8,5.7,0,0,5.9,5.1,7.1,7.6,0,0,7.6
609,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.8,2.6,3.2,0,0,3.2,5.7,6.1,5.2,0,0,6.1,6.3,7.9,8,0,0,8
610,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,1,1,0,1,0,1,3.5,3.9,2.9,0,0,3.9,7.9,6.3,5.6,0,0,7.9,8.1,9.6,19.4,0,0,19.4
611,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,1,1,0,1,3.3,3.6,3.9,0,0,3.9,7,5.3,4.8,0,0,7,9.4,12.6,18.8,0,0,18.8
612,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.9,3.5,1.3,0,0,3.5,6.9,8,4.6,0,0,8,8.1,6.6,10.5,0,0,10.5
613,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,3.5,6.4,0,0,0,0,6.4,7.4,0,0,0,0,7.4
614,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,4.2,4.3,0,0,0,4.3,9.4,9,0,0,0,9.4,9.1,13.8,0,0,0,13.8
615,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.5,2.7,0,0,0,2.7,5.9,5.8,0,0,0,5.9,4.7,5.6,0,0,0,5.6
616,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.2,2.5,0,0,0,2.5,5,5.1,0,0,0,5.1,6.1,6.9,0,0,0,6.9
617,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,3.2,3,3.8,0,0,3.8,7.1,7.2,7.9,0,0,7.9,8.3,10.2,11.3,0,0,11.3
618,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,2,2,0,2,0,2,3.3,3.8,3.5,0,0,3.8,7.1,8.1,7.3,0,0,8.1,8.1,10.6,24.2,0,0,24.2
619,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.5,3.2,2.6,0,0,3.2,6,7.2,5.3,0,0,7.2,7.9,8.2,8.8,0,0,8.8
620,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,1,1,0,1,4.1,3.7,2.2,0,0,4.1,8.9,8.3,5.3,0,0,8.9,10.2,16,20,0,0,20
621,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,1.6,3.6,0,0,0,0,3.6,5.3,0,0,0,0,5.3
622,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.2,2.4,0,0,0,2.4,4.7,5.3,0,0,0,5.3,4.8,6.7,0,0,0,6.7
623,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,2.2,5.2,0,0,0,0,5.2,6.7,0,0,0,0,6.7
624,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,1.7,2.8,0,0,0,2.8,4.3,4.8,0,0,0,4.8,4.5,4.4,0,0,0,4.5
625,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.1,2,2.1,0,0,2.1,4.7,3.6,4.2,0,0,4.7,6.3,7.9,7.7,0,0,7.9
626,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,1.8,1.6,0,0,0,1.8,3.5,4,0,0,0,4,4.5,4.6,0,0,0,4.6
627,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,1.6,4.3,0,0,0,0,4.3,5.5,0,0,0,0,5.5
1021,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.2,2.8,2.4,0,0,2.8,5.2,5.8,4.8,0,0,5.8,6.4,8.2,10.5,0,0,10.5
1022,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,1.2,1.6,0,0,0,1.6,2.9,3.2,0,0,0,3.2,4.6,4.4,0,0,0,4.6
1023,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,1.7,1.8,0,0,0,1.8,4.1,3.3,0,0,0,4.1,4.5,5,0,0,0,5
1024,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.7,2.4,2.9,0,0,2.9,5.7,5.4,5.2,0,0,5.7,4,2.9,6.9,0,0,6.9
1025,64,Per,Forb,SR/CSR,Asparagaceae,Hyacinthoides non-scripta,Host,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,2.8,5.7,0,0,0,0,5.7,6.3,0,0,0,0,6.3
23,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,0,1.4,3.8,3.3,0,0,0,3.8,5.1,5.4,0,0,0,5.4
24,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.7,3.5,0,0,0,3.5,5.4,7.5,0,0,0,7.5,6.5,8.1,0,0,0,8.1
25,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.3,2.1,2.8,0,0,2.8,3.2,4.9,5.4,0,0,5.4,2.3,5.1,9.2,0,0,9.2
26,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.4,2.2,0,0,0,2.2,4,4.6,0,0,0,4.6,7.8,6.8,0,0,0,7.8
