Germ_date,Trans_date,Unique_ID,Host_code,Population,Euphrasia_sp,Notes,Euphrasia dead,Host dead
30/04/2018,02/05/2018,C1925,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,C1926,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,C1927,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1928,HLA,R1764,Euphrasia rostkoviana,,,
30/04/2018,02/05/2018,B1929,PLA,R1764,Euphrasia rostkoviana,,,
30/04/2018,02/05/2018,B1930,PLA,R1764,Euphrasia rostkoviana,,,
30/04/2018,02/05/2018,B1931,PLA,R1765,Euphrasia rostkoviana,,,
30/04/2018,02/05/2018,B1932,HLA,R1786,Euphrasia rivularis,,,
30/04/2018,02/05/2018,B1933,PLA,R1786,Euphrasia rivularis,,,
30/04/2018,02/05/2018,B1934,PLA,R1786,Euphrasia rivularis,,,
30/04/2018,02/05/2018,B1935,HLA,R1785,Euphrasia rivularis,,,
03/05/2018,10/05/2018,A1936,HLA,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1937,LCO,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1938,LPE,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1939,PLA,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1940,PMA,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1941,UGA,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1942,VCH,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1943,ACU,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1944,DFL,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1945,FOV,V1761,Euphrasia vigursii,,,
03/05/2018,10/05/2018,A1946,UGA,A1763,Euphrasia anglica,,,
03/05/2018,10/05/2018,A1947,HLA,A1763,Euphrasia anglica,,,
03/05/2018,10/05/2018,A1948,UGA,M1769,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1949,PMA,M1769,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1950,VCH,M1769,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1951,FOV,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1952,HLA,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1953,HPU,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1954,LCO,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1955,LPE,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1956,OVU,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1957,PLA,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1958,PMA,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1959,UGA,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1960,VCH,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,A1961,FOV,M1768,Euphrasia micrantha,,,
03/05/2018,10/05/2018,B1962,HLA,M1787,Euphrasia montana,,,
03/05/2018,10/05/2018,B1963,HLA,M1787,Euphrasia montana,,,
03/05/2018,10/05/2018,B1964,PLA,M1787,Euphrasia montana,,,
03/05/2018,10/05/2018,B1965,PLA,M1787,Euphrasia montana,,,
03/05/2018,10/05/2018,B1966,PLA,M1787,Euphrasia montana,,,
03/05/2018,10/05/2018,C1967,HLA,M1787,Euphrasia montana,,,
03/05/2018,10/05/2018,C1968,HLA,M1787,Euphrasia montana,,,
03/05/2018,10/05/2018,B1967,PLA,R1786,Euphrasia rivularis,duplicated id's,,
03/05/2018,10/05/2018,B1968,PLA,R1786,Euphrasia rivularis,duplicated id's,,
03/05/2018,10/05/2018,B1969,HLA,R1786,Euphrasia rivularis,,,
03/05/2018,10/05/2018,B1970,HLA,R1785,Euphrasia rivularis,,,
03/05/2018,10/05/2018,B1971,PLA,R1785,Euphrasia rivularis,,,
09/05/2018,10/05/2018,A1972,HLA,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1973,HLA,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1974,LCO,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1975,LCO,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1976,LPE,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1977,LPE,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1978,OVU,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1979,OVU,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1980,OVU,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1981,PLA,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1982,PLA,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1983,PMA,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1984,PMA,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1985,VCH,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1986,VCH,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1987,ACU,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1988,DFL,V1761,Euphrasia vigursii,,,
09/05/2018,10/05/2018,A1989,LCO,A1763,Euphrasia anglica,,,
09/05/2018,10/05/2018,A1990,LPE,A1763,Euphrasia anglica,,,
09/05/2018,10/05/2018,A1991,OVU,A1763,Euphrasia anglica,,,
09/05/2018,10/05/2018,A1992,PLA,A1763,Euphrasia anglica,,,
09/05/2018,10/05/2018,A1993,PMA,A1763,Euphrasia anglica,,,
09/05/2018,10/05/2018,A1994,ACU,A1763,Euphrasia anglica,,,
09/05/2018,10/05/2018,A1995,DFL,A1763,Euphrasia anglica,,,
09/05/2018,10/05/2018,A1996,FOV,A1763,Euphrasia anglica,,,
09/05/2018,10/05/2018,A1997,HLA,M1768,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A1998,LCO,M1768,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A1999,LPE,M1768,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A2000,OVU,M1768,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A2001,PLA,M1768,Euphrasia micrantha,Euphrasia dead,Y,
09/05/2018,10/05/2018,A2002,PLA,M1768,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A2003,PMA,M1768,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A2004,PMA,M1768,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A2005,VCH,M1768,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A2006,ACU,M1769,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A2007,DFL,M1769,Euphrasia micrantha,,,
09/05/2018,10/05/2018,A2008,FOV,M1767,Euphrasia micrantha,,,
09/05/2018,10/05/2018,B2009,PLA,R1765,Euphrasia rostkoviana,,,
09/05/2018,10/05/2018,B2010,HLA,R1785,Euphrasia rivularis,,,
09/05/2018,10/05/2018,B2011,HLA,R1785,Euphrasia rivularis,,,
09/05/2018,10/05/2018,B2012,PLA,R1785,Euphrasia rivularis,,,
09/05/2018,10/05/2018,B2013,PLA,R1786,Euphrasia rivularis,,,
09/05/2018,10/05/2018,B2014,HLA,M1787,Euphrasia montana,,,
09/05/2018,10/05/2018,B2015,HLA,M1787,Euphrasia montana,,,
09/05/2018,10/05/2018,B2016,HLA,M1787,Euphrasia montana,,,
09/05/2018,10/05/2018,B2017,PLA,M1787,Euphrasia montana,,,
09/05/2018,10/05/2018,B2018,PLA,M1787,Euphrasia montana,,,
03/05/2018,23/05/2018,D2019,LCO,M1768,Euphrasia micrantha,,,
03/05/2018,23/05/2018,D2020,LCO,M1767,Euphrasia micrantha,,,
03/05/2018,23/05/2018,D2021,LCO,M1767,Euphrasia micrantha,,,
03/05/2018,23/05/2018,D2022,LCO,M1769,Euphrasia micrantha,,,
03/05/2018,23/05/2018,D2023,LCO,A1763,Euphrasia anglica,,,
03/05/2018,23/05/2018,D2024,LCO,R1764,Euphrasia rostkoviana,,,
03/05/2018,23/05/2018,D2025,LCO,R1765,Euphrasia rostkoviana,,,
09/05/2018,23/05/2018,D2026,LCO,M1768,Euphrasia micrantha,,,
09/05/2018,23/05/2018,D2027,LCO,A1763,Euphrasia anglica,,,
09/05/2018,23/05/2018,D2028,LCO,A1763,Euphrasia anglica,,,
09/05/2018,23/05/2018,D2029,LCO,A1763,Euphrasia anglica,,,
09/05/2018,23/05/2018,D2030,LCO,A1763,Euphrasia anglica,,,
09/05/2018,23/05/2018,D2031,LCO,R2018,Euphrasia rostkoviana,,,
09/05/2018,23/05/2018,D2032,LCO,R2018,Euphrasia rostkoviana,,,
09/05/2018,23/05/2018,D2033,LCO,R1764,Euphrasia rostkoviana,,,
15/05/2018,23/05/2018,A2034,FOV,M1768,Euphrasia micrantha,,,
15/05/2018,23/05/2018,A2035,PLA,M1768,Euphrasia micrantha,,,
15/05/2018,23/05/2018,A2036,DFL,M1768,Euphrasia micrantha,,,
15/05/2018,23/05/2018,A2037,CVU,M1768,Euphrasia micrantha,Host dead,,Y
15/05/2018,23/05/2018,A2038,LPE,M1768,Euphrasia micrantha,,,
15/05/2018,23/05/2018,A2039,PMA,M1768,Euphrasia micrantha,,,
15/05/2018,23/05/2018,A2040,HLA,M1769,Euphrasia micrantha,,,
15/05/2018,23/05/2018,A2041,HPU,M1769,Euphrasia micrantha,,,
15/05/2018,23/05/2018,A2042,LCO,M1769,Euphrasia micrantha,,,
15/05/2018,23/05/2018,A2043,OVU,M1769,Euphrasia micrantha,,,
15/05/2018,23/05/2018,A2044,PMA,A1763,Euphrasia anglica,,,
15/05/2018,23/05/2018,A2045,HLA,A1763,Euphrasia anglica,,,
15/05/2018,23/05/2018,A2046,HPU,A1763,Euphrasia anglica,,,
15/05/2018,23/05/2018,A2047,LCO,A1766,Euphrasia anglica,Euphrasia dead,Y,
15/05/2018,23/05/2018,A2048,ACU,V1761,Euphrasia vigursii,,,
15/05/2018,23/05/2018,A2049,VCH,V1761,Euphrasia vigursii,,,
15/05/2018,23/05/2018,A2050,DFL,V1761,Euphrasia vigursii,,,
15/05/2018,23/05/2018,A2051,FOV,V1761,Euphrasia vigursii,,,
15/05/2018,23/05/2018,A2052,HLA,V1761,Euphrasia vigursii,,,
15/05/2018,23/05/2018,A2053,HPU,V1761,Euphrasia vigursii,,,
15/05/2018,23/05/2018,B2054,HLA,R1786,Euphrasia rivularis,,,
15/05/2018,23/05/2018,B2055,PLA,M1787,Euphrasia montana,,,
