"","Germ_date","Trans_date","Unique_ID","Host_code","Population","Euphrasia_sp","Leaf collected","Indumentum","Flower colour","Purple flushed","Node","Flower date","Height","Corolla size","Teeth","Branches","Leaf length","Internode length","Cauline ratio","Euphrasia_sp2","Population2"
"491","11/04/2018","23/04/2018","A452","PMA","M1768","Euphrasia micrantha",0,0,"V","1","11",2018-07-24,64.7,"5.6","4","5","3.5","5.6","1.6","Euphrasia micrantha","M1768"
"492","11/04/2018","23/04/2018","B468","PLA","M1787","Euphrasia montana",1,1,"W","0","6",2018-07-24,59.7,"9.9","2","0","4.8","20.7","4.3125","Euphrasia montana","M1787"
"493","09/04/2018","19/04/2018","A35","PLA","T1761","Euphrasia vigursii",1,1,"W","1","12",2018-07-23,54.3,"5.8","5","0","5.9","8","1.355932203","Euphrasia tetraquetra","T1761"
"494","20/04/2018","01/05/2018","A1478","LCO","M1768","Euphrasia micrantha",0,0,"W","1","12",2018-07-24,56.3,"5.1","2","4","4.1","8.6","2.097560976","Euphrasia micrantha","M1768"
"495","11/04/2018","23/04/2018","A421","DFL","T1761","Euphrasia vigursii",0,1,"W","0","12",2018-07-20,56.3,"5.6","5","1","5.5","7.9","1.436363636","Euphrasia tetraquetra","T1761"
"496","13/04/2018","23/04/2018","A590","UGA","A1763","Euphrasia anglica",0,1,"W","0","11",2018-07-23,18.4,"8.4","4","0","4.9","1.3","0.265306122","Euphrasia anglica","A1766"
"497","17/04/2018","26/04/2018","A982","UGA","A1763","Euphrasia anglica",0,1,"W","0","9",2018-07-24,15.4,"7.3","3","1","4.5","1.3","0.288888889","Euphrasia anglica","A1766"
"498","17/04/2018","26/04/2018","B1172","HLA","M1787","Euphrasia montana",1,1,"W","0","12",2018-07-23,97.8,"7.8","4","0","5.8","7.7","1.327586207","Euphrasia montana","M1787"
"499","17/04/2018","26/04/2018","A918","LPE","A1763","Euphrasia anglica",0,1,"W","0","7",2018-07-23,15.8,"7.9","3","1","4.7","2.3","0.489361702","Euphrasia anglica","A1766"
"500","09/04/2018","19/04/2018","A101","PMA","M1769","Euphrasia micrantha",0,0,"V","1","10",2018-07-20,51.9,"4.2","4","0","4.3","6.7","1.558139535","Euphrasia micrantha","M1769"
"501","17/04/2018","26/04/2018","A1096","VCH","M1768","Euphrasia micrantha",0,0,"V","1","6",2018-07-24,23,"5.4","1","0","1.6","1.6","1","Euphrasia micrantha","M1768"
"502","13/04/2018","23/04/2018","A500","LPE","V1761","Euphrasia vigursii",0,1,"V","0","11",2018-07-20,63.6,"7.4","4","1","6.8","7","1.029411765","Euphrasia vigursii","V1761"
"503","11/04/2018","23/04/2018","A434","VCH","A1766","Euphrasia anglica",0,1,"W","0","11",2018-07-23,26.3,"8.9","3","0","5.1","1.7","0.333333333","Euphrasia anglica","A1766"
"504","17/04/2018","26/04/2018","B1181","PLA","M1787","Euphrasia montana",1,1,"W","0","9",2018-07-24,17,"7.6","2","0","2.9","1","0.344827586","Euphrasia montana","M1787"
"505","20/04/2018","01/05/2018","A1295","LPE","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-21,49.9,"5.2","5","0","5.9","6.2","1.050847458","Euphrasia tetraquetra","T1761"
"506","11/04/2018","23/04/2018","A445","CVU","M1769","Euphrasia micrantha",0,0,"V","1","10",2018-07-21,33.5,"5","2","0","2.7","7.7","2.851851852","Euphrasia micrantha","M1769"
"507","25/04/2018","02/05/2018","A1669","HLA","M1768","Euphrasia micrantha",1,0,"V","1","8",2018-07-21,70.8,"5.8","3","2","4.4","14.6","3.318181818","Euphrasia micrantha","M1768"
"508","25/04/2018","02/05/2018","A1717","PLA","M1769","Euphrasia micrantha",1,0,"W","1","10",2018-07-24,13.4,"3.9","1","0","1.9","0.5","0.263157895","Euphrasia micrantha","M1769"
"509","10/04/2018","19/04/2018","A181","LPE","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-07-23,55.6,"5.1","4","0","5.7","4.8","0.842105263","Euphrasia tetraquetra","T1761"
"510","11/04/2018","23/04/2018","A389","PLA","T1761","Euphrasia vigursii",1,1,"W","1","10",2018-07-20,57.9,"5.6","4","0","4.9","8.6","1.755102041","Euphrasia tetraquetra","T1761"
"511","20/04/2018","01/05/2018","B1578","HLA","R1764","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-24,20,"8.3","4","0","5.1","2.2","0.431372549","Euphrasia rostkoviana","R1764"
"512","20/04/2018","01/05/2018","A1505","VCH","M1768","Euphrasia micrantha",0,0,"W","1","12",2018-07-24,86.1,"5.7","4","4","4.1","7.4","1.804878049","Euphrasia micrantha","M1768"
"513","20/04/2018","01/05/2018","A1453","ACU","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-07-21,85.4,"6.5","3","3","5","20.1","4.02","Euphrasia micrantha","M1768"
"514","13/04/2018","23/04/2018","A496","FOV","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-07-20,70.1,"6.3","4","0","5.7","8.4","1.473684211","Euphrasia tetraquetra","T1761"
"515","10/04/2018","19/04/2018","A179","FOV","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-24,42,"5","4","0","5.6","3","0.535714286","Euphrasia tetraquetra","T1761"
"516","17/04/2018","26/04/2018","A1028","FOV","M1767","Euphrasia micrantha",0,0,"W","0","8",2018-07-20,31.6,"4.5","2","0","3","10","3.333333333","Euphrasia micrantha","M1767"
"517","09/05/2018","10/05/2018","B2009","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-23,29.9,"8.2","4","2","5.2","4","0.769230769","Euphrasia rostkoviana","R1765"
"518","20/04/2018","01/05/2018","A1508","HPU","M1768","Euphrasia micrantha",0,0,"V","1","8",2018-07-22,20,"4.7","2","0","2.3","2","0.869565217","Euphrasia micrantha","M1768"
"519","10/04/2018","19/04/2018","B280","HLA","R1765","Euphrasia rostkoviana",1,1,"W","0","11",2018-07-24,37.5,"9.6","3","0","5.3","2.1","0.396226415","Euphrasia rostkoviana","R1765"
"520","25/04/2018","02/05/2018","A1749","LPE","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-23,50,"6.6","5","0","7","6.8","0.971428571","Euphrasia tetraquetra","T1761"
"521","10/04/2018","19/04/2018","B288","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","13",2018-07-23,41.9,"10.5","4","2","6.1","4.3","0.704918033","Euphrasia rostkoviana","R1765"
"522","20/04/2018","01/05/2018","A1343","VCH","V1761","Euphrasia vigursii",0,1,"V","1","10",2018-07-23,53,"7.2","4","0","4.7","5.6","1.191489362","Euphrasia vigursii","V1761"
"523","25/04/2018","02/05/2018","A1680","VCH","M1768","Euphrasia micrantha",0,0,"W","1","9",2018-07-24,71.4,"5.1","3","4","3.6","8.5","2.361111111","Euphrasia micrantha","M1768"
"524","17/04/2018","26/04/2018","A1046","ACU","M1768","Euphrasia micrantha",0,0,"W","1","9",2018-07-24,43.1,"6.2","2","0","2.7","5.2","1.925925926","Euphrasia micrantha","M1768"
"525","11/04/2018","23/04/2018","A387","PLA","T1761","Euphrasia vigursii",1,1,"W","1","11",2018-07-24,46,"6","4","0","4.5","5.1","1.133333333","Euphrasia tetraquetra","T1761"
"526","17/04/2018","26/04/2018","A1134","LCO","M1769","Euphrasia micrantha",0,0,"W","0","7",2018-07-24,30.9,"4.7","2","0","3.3","8.3","2.515151515","Euphrasia micrantha","M1769"
"527","20/04/2018","01/05/2018","A1499","PMA","M1768","Euphrasia micrantha",0,0,"V","1","7",2018-07-24,9.9,"3.7","2","0","2","0.9","0.45","Euphrasia micrantha","M1768"
"528","25/04/2018","02/05/2018","A1673","LPE","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-07-21,69.5,"5.1","3","2","4.5","13.4","2.977777778","Euphrasia micrantha","M1768"
"529","09/04/2018","19/04/2018","A104","FOV","M1769","Euphrasia micrantha",0,0,"W","1","8",2018-07-17,34.5,"4.6","2","0","3.4","8.3","2.441176471","Euphrasia micrantha","M1769"
"530","10/04/2018","19/04/2018","B289","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","11",2018-07-24,33.1,"7.6","4","0","4.9","3.7","0.755102041","Euphrasia rostkoviana","R1765"
"531","20/04/2018","01/05/2018","B1608","PLA","R1785","Euphrasia rivularis",1,1,"W","0","10",2018-07-23,26.7,"6.6","2","0","4.2","3","0.714285714","Euphrasia rivularis","R1785"
"532","17/04/2018","26/04/2018","A811","PLA","T1761","Euphrasia vigursii",1,1,"W","1","10",2018-07-23,39.7,"5.5","4","0","6.1","4","0.655737705","Euphrasia tetraquetra","T1761"
"533","17/04/2018","26/04/2018","A1057","FOV","M1768","Euphrasia micrantha",0,0,"W","1","11",2018-07-24,45.5,"4.7","3","0","3.3","4.8","1.454545455","Euphrasia micrantha","M1768"
"534","30/04/2018","02/05/2018","A1882","ACU","M1768","Euphrasia micrantha",0,0,"V","1","10",2018-07-24,77.5,"6.7","3","3","3.7","7.8","2.108108108","Euphrasia micrantha","M1768"
"535","09/05/2018","10/05/2018","B2017","PLA","M1787","Euphrasia montana",1,1,"W","0","10",2018-07-23,47.9,"5.6","3","0","4.3","3.1","0.720930233","Euphrasia montana","M1787"
"536","17/04/2018","26/04/2018","A1086","PMA","M1768","Euphrasia micrantha",0,0,"W","1","9",2018-07-24,45.2,"5.7","3","0","3.5","5.3","1.514285714","Euphrasia micrantha","M1768"
"537","17/04/2018","26/04/2018","A701","ACU","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-20,57.4,"6.1","5","0","6.3","9.1","1.444444444","Euphrasia tetraquetra","T1761"
"538","17/04/2018","26/04/2018","A872","ACU","A1763","Euphrasia anglica",0,0,"W","0","11",2018-07-24,21.3,"6.8","3","0","5","1.6","0.32","Euphrasia anglica","A1766"
"539","25/04/2018","02/05/2018","A1647","PMA","A1763","Euphrasia anglica",1,1,"W","0","9",2018-07-25,21.7,"8.8","4","0","5.7","2.5","0.438596491","Euphrasia anglica","A1766"
"540","11/04/2018","23/04/2018","A446","DFL","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-07-23,28.8,"4.2","2","0","3.3","9.6","2.909090909","Euphrasia micrantha","M1769"
"541","25/04/2018","02/05/2018","A1687","OVU","M1768","Euphrasia micrantha",0,0,"W","1","9",2018-07-25,52.6,"5.9","3","2","3.5","5.3","1.514285714","Euphrasia micrantha","M1768"
"542","10/04/2018","19/04/2018","A206","FOV","A1766","Euphrasia anglica",1,1,"W","0","9",2018-07-25,15.6,"7.3","4","0","4.3","2.7","0.627906977","Euphrasia anglica","A1766"
"543","20/04/2018","01/05/2018","B1590","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","8",2018-07-25,34.9,"7.1","3","0","4.1","5.5","1.341463415","Euphrasia rostkoviana","R1762"
"544","30/04/2018","02/05/2018","A1857","DFL","A1766","Euphrasia anglica",1,1,"W","0","9",2018-07-25,22.7,"8.1","3","2","5","2.8","0.56","Euphrasia anglica","A1766"
"545","17/04/2018","26/04/2018","A1013","VCH","A1766","Euphrasia anglica",1,1,"W","0","8",2018-07-24,18.2,"6.9","3","0","4.2","2.3","0.547619048","Euphrasia anglica","A1766"
"546","25/04/2018","02/05/2018","A1747","LPE","V1761","Euphrasia vigursii",1,1,"V","1","10",2018-07-24,56.1,"6.3","4","1","6.5","5.6","0.861538462","Euphrasia vigursii","V1761"
"547","25/04/2018","02/05/2018","A1737","FOV","V1761","Euphrasia vigursii",NA,NA,"V","1","10",2018-07-24,44.8,"6.6","3","1","4.9","5","1.020408163","Euphrasia vigursii","V1761"
"548","17/04/2018","26/04/2018","A776","LCO","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-24,44.6,"5.9","5","0","5.6","5.3","0.946428571","Euphrasia tetraquetra","T1761"
"549","10/04/2018","19/04/2018","B310","PLA","M1787","Euphrasia montana",1,1,"W","0","6",2018-07-26,28.9,"7.1","2","0","4","5.6","1.4","Euphrasia montana","M1787"
"550","17/04/2018","26/04/2018","A1065","LPE","M1768","Euphrasia micrantha",0,0,"W","1","10",2018-07-24,75.6,"4.8","4","4","3.5","5.9","1.685714286","Euphrasia micrantha","M1768"
"551","25/04/2018","02/05/2018","B1841","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","8",2018-07-22,43.6,"6.6","3","0","4.9","5.5","1.12244898","Euphrasia rostkoviana","R1762"
"552","17/04/2018","26/04/2018","B1179","PLA","M1787","Euphrasia montana",1,1,"W","0","8",2018-07-24,33.6,"8.8","3","0","4.1","6.9","1.682926829","Euphrasia montana","M1787"
"553","17/04/2018","26/04/2018","B1236","PLA","R1764","Euphrasia rostkoviana",1,1,"W","0","10",2018-07-25,31.5,"8.1","4","0","5.1","5.9","1.156862745","Euphrasia rostkoviana","R1764"
"554","17/04/2018","26/04/2018","A1092","UGA","M1768","Euphrasia micrantha",0,1,"W","1","7",2018-07-25,28.7,"5.5","2","0","2.4","4.8","2","Euphrasia micrantha","M1768"
"555","17/04/2018","26/04/2018","A798","PLA","T1761","Euphrasia vigursii",1,1,"W","1","11",2018-07-26,49.7,"4.8","5","0","5.6","5","0.892857143","Euphrasia tetraquetra","T1761"
"556","17/04/2018","26/04/2018","A757","LPE","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-19,64.4,"6.3","4","0","6.6","11.4","1.727272727","Euphrasia tetraquetra","T1761"
"557","17/04/2018","26/04/2018","A882","DFL","A1763","Euphrasia anglica",0,1,"W","0","8",2018-07-25,21.3,"7.2","4","1","6.2","1.9","0.306451613","Euphrasia anglica","A1766"
"558","13/04/2018","23/04/2018","A588","UGA","A1763","Euphrasia anglica",0,1,"W","0","8",2018-07-26,11.7,"7.5","3","0","3.8","0.8","0.210526316","Euphrasia anglica","A1766"
"559","10/04/2018","19/04/2018","A218","FOV","A1763","Euphrasia anglica",0,1,"W","0","10",2018-07-25,31.9,"8.3","5","2","5.4","2.4","0.444444444","Euphrasia anglica","A1766"
"560","17/04/2018","26/04/2018","A971","UGA","A1763","Euphrasia anglica",0,1,"W","0","12",2018-07-25,39.5,"7.2","5","4","6.6","1.6","0.242424242","Euphrasia anglica","A1766"
"561","17/04/2018","26/04/2018","A708","ACU","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-07-25,61.3,"5.8","6","0","6","8","1.333333333","Euphrasia tetraquetra","T1761"
"562","17/04/2018","26/04/2018","A863","ACU","A1763","Euphrasia anglica",0,1,"W","0","9",2018-07-25,24.9,"7.7","3","2","4.9","4.4","0.897959184","Euphrasia anglica","A1766"
"563","11/04/2018","23/04/2018","A398","PMA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-07-25,51.5,"6.3","5","0","5.8","7.6","1.310344828","Euphrasia tetraquetra","T1761"
"564","20/04/2018","01/05/2018","A1504","VCH","M1768","Euphrasia micrantha",0,0,"W","0","7",2018-07-26,45.4,"6.4","3","0","3.9","12.9","3.307692308","Euphrasia micrantha","M1768"
"565","13/04/2018","23/04/2018","A604","CVU","M1769","Euphrasia micrantha",0,0,"W","1","9",2018-07-26,17.7,"4.9","1","0","2.2","2.1","0.954545455","Euphrasia micrantha","M1769"
"566","25/04/2018","02/05/2018","A1664","DFL","M1768","Euphrasia micrantha",0,0,"V","1","8",2018-07-26,28.5,"6.3","2","0","2.8","7.1","2.535714286","Euphrasia micrantha","M1768"
"567","03/05/2018","10/05/2018","A1951","FOV","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-07-26,61.3,"6.2","3","2","4.2","12.9","3.071428571","Euphrasia micrantha","M1768"
"568","11/04/2018","23/04/2018","A393","PLA","T1761","Euphrasia vigursii",1,1,"W","1","12",2018-07-25,49.1,"5.6","4","0","4.4","6.1","1.386363636","Euphrasia tetraquetra","T1761"
"569","13/04/2018","23/04/2018","A547","DFL","A1766","Euphrasia anglica",0,1,"W","0","10",2018-07-25,23.6,"8.5","3","1","6.7","1.9","0.28358209","Euphrasia anglica","A1766"
"570","20/04/2018","01/05/2018","A1380","FOV","A1763","Euphrasia anglica",0,1,"W","0","10",2018-07-25,19.3,"8","3","0","5.4","2.1","0.388888889","Euphrasia anglica","A1766"
"571","17/04/2018","26/04/2018","A766","LPE","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-07-25,50.8,"5.3","5","0","6.4","9.8","1.53125","Euphrasia tetraquetra","T1761"
"572","10/04/2018","19/04/2018","A182","LCO","T1761","Euphrasia vigursii",0,1,"W","0","10",2018-07-25,79.4,"6.3","5","3","9.4","7.1","0.755319149","Euphrasia tetraquetra","T1761"
"573","09/04/2018","19/04/2018","A94","OVU","M1769","Euphrasia micrantha",0,0,"W","1","9",2018-07-25,15.2,"4","2","0","1.6","1.4","0.875","Euphrasia micrantha","M1769"
"574","10/04/2018","19/04/2018","B268","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-26,28.8,"7.3","3","0","4.2","5.8","1.380952381","Euphrasia rostkoviana","R1762"
"575","20/04/2018","01/05/2018","A1408","VCH","A1763","Euphrasia anglica",0,1,"W","0","12",2018-07-25,27.4,"8.7","4","2","5.7","2.9","0.50877193","Euphrasia anglica","A1766"
"576","20/04/2018","01/05/2018","A1532","PLA","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-07-26,8.2,"2.2","1","0","1.1","0.9","0.818181818","Euphrasia micrantha","M1769"
"577","20/04/2018","01/05/2018","A1487","OVU","M1768","Euphrasia micrantha",0,0,"V","1","6",2018-07-21,40,"4.4","2","0","4.3","5.6","1.302325581","Euphrasia micrantha","M1768"
"578","11/04/2018","23/04/2018","A394","PLA","T1761","Euphrasia vigursii",1,1,"W","1","10",2018-07-28,33.6,"5.9","5","0","6.3","5.7","0.904761905","Euphrasia tetraquetra","T1761"
"579","17/04/2018","26/04/2018","A993","VCH","A1763","Euphrasia anglica",0,1,"W","0","9",2018-07-30,22.5,"6.2","4","1","5.2","3","0.576923077","Euphrasia anglica","A1766"
"580","11/04/2018","23/04/2018","A371","LCO","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-07-28,59.7,"6.1","4","0","4","4.8","1.2","Euphrasia tetraquetra","T1761"
"581","25/04/2018","02/05/2018","A1670","LCO","M1768","Euphrasia micrantha",0,0,"V","1","10",2018-07-27,102.4,"7.3","4","4","5.7","11","1.929824561","Euphrasia micrantha","M1768"
"582","17/04/2018","26/04/2018","A1058","FOV","M1768","Euphrasia micrantha",0,0,"V","1","8",2018-07-26,43,"5.7","2","0","3.4","11.5","3.382352941","Euphrasia micrantha","M1768"
"583","17/04/2018","26/04/2018","A764","LPE","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-28,60.4,"6.6","5","0","6.7","6","0.895522388","Euphrasia tetraquetra","T1761"
"584","03/05/2018","10/05/2018","A1950","VCH","M1769","Euphrasia micrantha",0,0,"W","","5",2018-07-30,10.6,"3.7","2","0","2.7","3.2","1.185185185","Euphrasia micrantha","M1769"
"585","20/04/2018","01/05/2018","A1551","VCH","M1769","Euphrasia micrantha",0,0,"W","1","10",2018-07-28,27.9,"4.9","2","0","2.7","2.7","1","Euphrasia micrantha","M1769"
"586","17/04/2018","26/04/2018","A746","HLA","T1761","Euphrasia vigursii",1,1,"W","1","10",2018-07-26,47.8,"6","4","1","7.2","6.5","0.902777778","Euphrasia tetraquetra","T1761"
"587","20/04/2018","01/05/2018","A1296","LCO","V1761","Euphrasia vigursii",0,1,"V","0","10",2018-07-29,72.2,"8.3","5","2","7.2","7.6","1.055555556","Euphrasia vigursii","V1761"
"588","03/05/2018","10/05/2018","A1938","LPE","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-28,54.7,"6.3","5","1","6.7","6.9","1.029850746","Euphrasia tetraquetra","T1761"
"589","09/05/2018","10/05/2018","A1990","LPE","A1763","Euphrasia anglica",0,1,"W","0","10",2018-07-28,21.3,"5.6","4","1","5.1","1","0.196078431","Euphrasia anglica","A1766"
"590","10/04/2018","19/04/2018","A245","OVU","M1769","Euphrasia micrantha",0,0,"W","0","9",2018-07-26,33.3,"4.1","2","0","3.5","7.9","2.257142857","Euphrasia micrantha","M1769"
"591","25/04/2018","02/05/2018","A1728","ACU","V1761","Euphrasia vigursii",0,1,"V","1","9",2018-07-28,36.7,"6.7","4","0","4.7","3.4","0.723404255","Euphrasia vigursii","V1761"
"592","30/04/2018","02/05/2018","A1908","PMA","M1769","Euphrasia micrantha",0,0,"W","1","9",2018-07-28,11.4,"3","1","0","2.2","1.9","0.863636364","Euphrasia micrantha","M1769"
"593","17/04/2018","26/04/2018","A900","HLA","A1763","Euphrasia anglica",1,1,"W","0","8",2018-07-27,17.9,"7.6","4","0","5.9","1.7","0.288135593","Euphrasia anglica","A1766"
"594","20/04/2018","01/05/2018","A1301","LCO","T1761","Euphrasia vigursii",0,1,"W","0","12",2018-07-26,116.7,"6.5","6","5","14.7","10","0.680272109","Euphrasia tetraquetra","T1761"
"595","17/04/2018","26/04/2018","A999","DFL","A1763","Euphrasia anglica",0,1,"W","0","12",2018-07-28,33.8,"9","5","1","6.2","3.1","0.5","Euphrasia anglica","A1766"
"596","17/04/2018","26/04/2018","A1067","LPE","M1768","Euphrasia micrantha",0,0,"W","0","9",2018-07-26,95.8,"5.7","4","5","4.9","13.2","2.693877551","Euphrasia micrantha","M1768"
"597","20/04/2018","01/05/2018","A1349","LPE","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-29,42.2,"6.1","4","0","6.2","7.3","1.177419355","Euphrasia tetraquetra","T1761"
"598","30/04/2018","02/05/2018","A1889","OVU","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-07-30,41.9,"6.4","3","0","3.3","7.3","2.212121212","Euphrasia micrantha","M1768"
"599","20/04/2018","01/05/2018","A1292","LPE","V1761","Euphrasia vigursii",0,1,"V","1","11",2018-07-29,55.8,"7.6","4","0","6.3","6.8","1.079365079","Euphrasia vigursii","V1761"
"600","25/04/2018","02/05/2018","B1803","PLA","M1787","Euphrasia montana",1,1,"W","0","10",2018-07-30,28.1,"8.6","3","0","4","3.4","0.85","Euphrasia montana","M1787"
"601","17/04/2018","26/04/2018","A1127","LPE","M1769","Euphrasia micrantha",0,0,"W","1","10",2018-07-28,38.9,"4.7","2","0","2","8.4","4.2","Euphrasia micrantha","M1769"
"602","11/04/2018","23/04/2018","B455","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","10",2018-07-28,30.2,"9","5","2","7.2","4.5","0.625","Euphrasia rostkoviana","R1765"
"603","17/04/2018","26/04/2018","B1211","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","12",2018-07-29,34.3,"9.1","3","0","4.5","3.2","0.711111111","Euphrasia rostkoviana","R1765"
"604","11/04/2018","23/04/2018","B467","PLA","M1787","Euphrasia montana",1,1,"W","0","10",2018-07-26,27.4,"7.9","3","0","3.9","2.1","0.538461538","Euphrasia montana","M1787"
"605","20/04/2018","01/05/2018","A1476","LCO","M1768","Euphrasia micrantha",0,0,"V","1","7",2018-07-28,35.1,"6.3","2","0","3.5","6.7","1.914285714","Euphrasia micrantha","M1768"
"606","17/04/2018","26/04/2018","B1217","HLA","R1764","Euphrasia rostkoviana",1,1,"W","0","11",2018-07-30,27,"7.4","3","0","4.7","3.5","0.744680851","Euphrasia rostkoviana","R1764"
"607","20/04/2018","01/05/2018","B1595","PLA","R1762","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-30,37.9,"9.5","3","0","5","6.4","1.28","Euphrasia rostkoviana","R1762"
"608","17/04/2018","26/04/2018","A1054","FOV","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-07-28,41,"5.5","2","0","3.9","3.9","1","Euphrasia micrantha","M1768"
"609","25/04/2018","02/05/2018","A1634","DFL","A1763","Euphrasia anglica",0,1,"W","0","10",2018-07-24,21.6,"8.9","3","0","6.4","3.2","0.5","Euphrasia anglica","A1766"
"610","20/04/2018","01/05/2018","B1603","HLA","R1785","Euphrasia rivularis",1,1,"W","0","9",2018-07-29,18.2,"5.1","2","0","3","0.9","0.3","Euphrasia rivularis","R1785"
"611","17/04/2018","26/04/2018","A1076","OVU","M1768","Euphrasia micrantha",0,1,"W","1","8",2018-07-27,12.1,"3.2","1","0","1.2","0.6","0.5","Euphrasia micrantha","M1768"
"612","09/05/2018","10/05/2018","A1994","ACU","A1763","Euphrasia anglica",0,1,"W","0","8",2018-07-28,28.2,"7.2","4","1","5.2","4.5","0.865384615","Euphrasia anglica","A1766"
"613","25/04/2018","02/05/2018","B1796","PLA","M1787","Euphrasia montana",1,1,"W","0","10",2018-07-27,21.2,"7.8","3","0","3.9","1.7","0.435897436","Euphrasia montana","M1787"
"614","20/04/2018","01/05/2018","A1378","DFL","A1763","Euphrasia anglica",0,1,"W","0","10",2018-07-28,25.4,"7.3","4","0","4.6","2.8","0.608695652","Euphrasia anglica","A1766"
"615","13/04/2018","23/04/2018","A499","LPE","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-07-25,50.5,"6.2","4","0","5.4","8.8","1.62962963","Euphrasia tetraquetra","T1761"
"616","17/04/2018","26/04/2018","A1160","VCH","M1769","Euphrasia micrantha",0,0,"W","0","11",2018-07-30,20.5,"4","1","0","1.8","1.3","0.722222222","Euphrasia micrantha","M1769"
"617","17/04/2018","26/04/2018","A737","FOV","T1761","Euphrasia vigursii",0,1,"W","1","9",2018-07-28,52.9,"6.2","5","0","6.4","8.8","1.375","Euphrasia tetraquetra","T1761"
"618","20/04/2018","01/05/2018","A1330","UGA","V1761","Euphrasia vigursii",0,1,"V","1","11",2018-07-28,39.1,"6.7","3","0","3.8","2.5","0.657894737","Euphrasia vigursii","V1761"
"619","17/04/2018","26/04/2018","A704","ACU","V1761","Euphrasia vigursii",0,1,"V","1","11",2018-07-27,50.5,"7.6","5","1","4.8","7.3","1.520833333","Euphrasia vigursii","V1761"
"620","13/04/2018","24/04/2018","B652","HLA","R1764","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-27,25.7,"6.3","3","0","4","1.9","0.475","Euphrasia rostkoviana","R1764"
"621","20/04/2018","01/05/2018","B1618","HLA","M1787","Euphrasia montana",1,1,"W","0","8",2018-07-27,45.5,"9","2","0","4.2","7.1","1.69047619","Euphrasia montana","M1787"
"622","20/04/2018","01/05/2018","A1465","FOV","M1768","Euphrasia micrantha",0,1,"W","1","7",2018-07-27,38.5,"5.4","2","0","3.4","8.1","2.382352941","Euphrasia micrantha","M1768"
"623","30/04/2018","02/05/2018","A1898","OVU","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-07-31,30.3,"5.9","2","3","3.7","6.8","1.837837838","Euphrasia micrantha","M1768"
"624","25/04/2018","02/05/2018","A1674","OVU","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-07-27,21,"3.8","2","0","3.3","5.2","1.575757576","Euphrasia micrantha","M1768"
"625","17/04/2018","26/04/2018","A1066","LPE","M1768","Euphrasia micrantha",0,0,"W","1","7",2018-07-31,43.8,"5.7","3","1","3.3","9.3","2.818181818","Euphrasia micrantha","M1768"
"626","20/04/2018","01/05/2018","A1517","ACU","M1769","Euphrasia micrantha",0,0,"W","0","8",2018-07-31,7.9,"4","1","0","1.2","0.6","0.5","Euphrasia micrantha","M1769"
"627","30/04/2018","02/05/2018","A1897","LPE","M1768","Euphrasia micrantha",0,0,"W","1","9",2018-07-31,60.5,"5","3","3","4.2","9","2.142857143","Euphrasia micrantha","M1768"
"628","17/04/2018","26/04/2018","B1231","PLA","R1764","Euphrasia rostkoviana",1,1,"W","0","12",2018-07-31,29.6,"6.6","3","0","3.5","2.1","0.6","Euphrasia rostkoviana","R1764"
"629","17/04/2018","26/04/2018","B1239","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-31,31.2,"5.8","3","0","3.3","2.3","0.696969697","Euphrasia rostkoviana","R1762"
